MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue_100k,BedroomRatio,RoomsPerPerson,Income_x_Coastal,IncomeBand,AgeGroup,CoastalCategory,CaliforniaRegion
4.5332,5.0,6.095873015873016,1.0406349206349206,4449.0,2.8247619047619046,37.69,-121.04,1.955,0.17071138423080928,2.158013036637447,31.913728000000027,Upper-middle income,Newer,Coastal / West,Bay Area / Northern Coast
3.6023,25.0,4.813953488372093,0.9534883720930232,87.0,2.0232558139534884,37.71,-121.02,1.313,0.19806763285024154,2.379310344827586,25.288145999999987,Upper-middle income,Established,Coastal / West,Bay Area / Northern Coast
3.4632,6.0,5.488421052631579,1.1726315789473685,1266.0,2.665263157894737,37.69,-121.03,1.377,0.21365554276946683,2.0592417061611377,24.346296000000006,Middle income,Newer,Coastal / West,Bay Area / Northern Coast
3.3438,16.0,5.227067669172932,0.9774436090225564,2126.0,3.1969924812030075,37.7,-121.02,1.254,0.18699654775604144,1.6349952963311383,23.473475999999987,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.25,52.0,3.090909090909091,0.696969696969697,35.0,1.0606060606060606,37.71,-121.0,1.75,0.2254901960784314,2.914285714285714,15.75,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
3.2447,12.0,4.936859147328656,1.0286022665947112,4656.0,2.5126821370750134,37.7,-121.01,1.422,0.20835155225185834,1.9647766323024054,22.745347000000017,Middle income,Newer,Coastal / West,Bay Area / Northern Coast
3.4167,31.0,7.023255813953488,1.131782945736434,383.0,2.968992248062015,37.67,-121.06,1.969,0.16114790286975714,2.365535248041776,24.12190200000001,Middle income,Older,Coastal / West,Bay Area / Northern Coast
4.6053,6.0,6.132550335570469,1.0033557046979866,1993.0,3.343959731543624,37.66,-121.06,1.501,0.16361149110807116,1.8339187155042649,32.51341800000001,Upper-middle income,Newer,Coastal / West,Bay Area / Northern Coast
4.5701,5.0,5.965317919075145,1.0500963391136802,1760.0,3.3911368015414256,37.65,-121.05,1.464,0.17603359173126615,1.7590909090909093,32.21920499999999,Upper-middle income,Newer,Coastal / West,Bay Area / Northern Coast
4.1705,11.0,5.563758389261745,1.0100671140939597,913.0,3.063758389261745,37.66,-121.04,1.628,0.18154402895054284,1.8159912376779845,29.360320000000023,Upper-middle income,Newer,Coastal / West,Bay Area / Northern Coast
3.3567,8.0,5.367123287671233,1.0383561643835617,995.0,2.7260273972602738,37.65,-121.04,1.291,0.19346605410923942,1.9688442211055277,23.63116800000002,Middle income,Newer,Coastal / West,Bay Area / Northern Coast
3.9844,37.0,10.135135135135137,1.5675675675675675,120.0,3.243243243243243,37.65,-121.03,1.5,0.15466666666666665,3.125000000000001,28.010332000000005,Upper-middle income,Older,Coastal / West,Bay Area / Northern Coast
0.536,16.0,2.111111111111111,2.111111111111111,166.0,18.444444444444443,37.67,-121.04,1.625,1.0,0.11445783132530121,3.7734400000000035,Lower income,Established,Coastal / West,Bay Area / Northern Coast
3.4079,18.0,5.523885350318471,1.052547770700637,1452.0,2.3121019108280256,37.69,-121.0,1.475,0.1905448255981551,2.3891184573002753,23.8553,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.48,20.0,4.6453900709219855,1.0780141843971631,1538.0,2.181560283687943,37.69,-121.01,1.356,0.2320610687022901,2.1293888166449935,17.384800000000013,Lower income,Established,Coastal / West,Bay Area / Northern Coast
5.5,33.0,6.225563909774436,0.924812030075188,373.0,2.8045112781954886,37.68,-121.01,1.462,0.14855072463768115,2.219839142091153,38.55500000000003,High income,Older,Coastal / West,Bay Area / Northern Coast
6.9682,15.0,6.285714285714286,0.9183673469387756,408.0,2.0816326530612246,37.68,-121.0,1.824,0.14610389610389612,3.019607843137255,48.7774,High income,Newer,Coastal / West,Bay Area / Northern Coast
4.9904,29.0,6.328260869565217,0.967391304347826,1170.0,2.5434782608695654,37.68,-121.0,1.581,0.15286843009275164,2.4880341880341876,34.9328,High income,Established,Coastal / West,Bay Area / Northern Coast
3.5775,33.0,5.767857142857143,1.0482142857142858,1579.0,2.819642857142857,37.68,-121.01,1.097,0.18173374613003096,2.045598480050665,25.07827500000002,Upper-middle income,Older,Coastal / West,Bay Area / Northern Coast
1.125,26.0,5.0,1.0,47.0,2.611111111111111,37.67,-121.0,0.875,0.2,1.9148936170212765,7.875,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.0272,18.0,4.546985815602837,1.0381205673758864,3622.0,3.2109929078014185,37.68,-121.04,0.927,0.22830961201013839,1.4160684704583104,14.271488000000014,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.3783,28.0,5.023684210526316,1.0473684210526315,1140.0,3.0,37.68,-121.04,0.814,0.2084861183865898,1.674561403508772,16.743232000000013,Lower income,Established,Coastal / West,Bay Area / Northern Coast
3.5208,19.0,4.743781094527363,0.9825870646766168,2219.0,2.759950248756219,37.69,-121.02,1.45,0.20713162034609334,1.7187922487607028,24.716015999999986,Middle income,Established,Coastal / West,Bay Area / Northern Coast
3.8065,5.0,5.436657681940701,1.0390835579514826,1967.0,2.650943396226415,37.69,-121.03,1.46,0.19112543381259298,2.050838840874428,26.759695000000004,Upper-middle income,Newer,Coastal / West,Bay Area / Northern Coast
3.0217,9.0,5.006324110671937,1.0711462450592886,3265.0,2.58102766798419,37.69,-121.04,1.609,0.21395862940154745,1.9396630934150074,21.27276800000002,Middle income,Newer,Coastal / West,Bay Area / Northern Coast
3.996,25.0,5.643598615916955,1.0173010380622838,1834.0,3.173010380622838,37.68,-121.02,1.145,0.18025751072961374,1.778625954198473,28.051919999999985,Upper-middle income,Established,Coastal / West,Bay Area / Northern Coast
2.6567,20.0,5.295867768595041,1.033057851239669,2016.0,3.332231404958678,37.68,-121.03,1.104,0.19506866416978771,1.5892857142857142,18.676601,Middle income,Established,Coastal / West,Bay Area / Northern Coast
3.7857,27.0,6.371335504885994,1.0651465798045603,1004.0,3.270358306188925,37.68,-121.03,1.105,0.16717791411042945,1.948207171314741,26.613471000000004,Upper-middle income,Established,Coastal / West,Bay Area / Northern Coast
3.5489,28.0,5.152329749103942,1.003584229390681,1608.0,2.881720430107527,37.68,-121.02,1.064,0.19478260869565217,1.7879353233830844,24.913277999999988,Upper-middle income,Established,Coastal / West,Bay Area / Northern Coast
4.2471,4.0,5.816950633464395,1.0589777195281782,6420.0,2.8047182175622543,37.68,-120.94,1.621,0.1820503191888847,2.07398753894081,29.47487399999999,Upper-middle income,Newer,Coastal / West,Central Coast / Valley
4.3864,15.0,5.691449814126394,1.0855018587360594,1624.0,3.0185873605947955,37.67,-120.95,1.376,0.19072501632919658,1.8854679802955665,30.485480000000013,Upper-middle income,Newer,Coastal / West,Central Coast / Valley
4.2823,16.0,6.170398009950249,1.1218905472636815,2654.0,3.300995024875622,37.66,-120.96,1.383,0.1818181818181818,1.8692539562923889,29.804807999999976,Upper-middle income,Established,Coastal / West,Central Coast / Valley
5.1473,16.0,6.663690476190476,0.9627976190476192,1990.0,2.9613095238095237,37.66,-120.95,1.884,0.1444841447074587,2.250251256281407,35.773735000000016,High income,Established,Coastal / West,Central Coast / Valley
2.2279,37.0,6.181818181818182,0.9090909090909092,72.0,3.272727272727273,37.65,-120.95,2.25,0.14705882352941177,1.8888888888888886,15.483905000000007,Lower income,Older,Coastal / West,Central Coast / Valley
3.3844,6.0,5.420807453416149,1.0201863354037266,2075.0,3.222049689440994,37.67,-120.93,1.385,0.1881982240045832,1.6824096385542169,23.45389200000002,Middle income,Newer,Coastal / West,Central Coast / Valley
4.744,10.0,6.310258548790659,1.1242702251876564,3227.0,2.6914095079232694,37.66,-120.93,1.481,0.1781654771345493,2.3445925007747137,32.87592000000003,High income,Newer,Coastal / West,Central Coast / Valley
6.8654,17.0,8.433823529411764,1.0294117647058822,327.0,2.4044117647058822,37.66,-120.94,2.905,0.12205754141238011,3.507645259938838,47.64587599999999,High income,Established,Coastal / West,Central Coast / Valley
5.5684,18.0,6.743099787685775,0.9936305732484076,1296.0,2.751592356687898,37.69,-120.98,1.851,0.1473551637279597,2.4506172839506175,38.86743200000002,High income,Established,Coastal / West,Central Coast / Valley
6.4788,25.0,7.278215223097113,1.0078740157480317,1060.0,2.7821522309711284,37.69,-120.99,1.994,0.13847818247385507,2.6160377358490567,45.28681199999996,High income,Established,Coastal / West,Central Coast / Valley
2.6932,30.0,6.058282208588957,1.1503067484662577,732.0,2.245398773006135,37.68,-120.99,0.949,0.189873417721519,2.698087431693989,18.825467999999987,Middle income,Established,Coastal / West,Central Coast / Valley
3.1912,24.0,5.0,0.8085106382978723,347.0,2.4609929078014185,37.68,-120.98,1.496,0.16170212765957445,2.031700288184438,22.27457600000001,Middle income,Established,Coastal / West,Central Coast / Valley
3.4667,16.0,5.855345911949685,0.9979035639412998,1279.0,2.6813417190775684,37.69,-120.97,1.609,0.17042606516290726,2.1837372947615323,24.162898999999996,Middle income,Established,Coastal / West,Central Coast / Valley
3.072,15.0,5.977941176470588,1.236764705882353,1986.0,2.9205882352941175,37.69,-120.97,1.143,0.20688806888068884,2.0468277945619335,21.411839999999998,Middle income,Newer,Coastal / West,Central Coast / Valley
3.1625,16.0,5.99234693877551,1.1377551020408163,1302.0,3.3214285714285716,37.68,-120.97,1.303,0.18986802894848873,1.8041474654377878,22.042624999999997,Middle income,Established,Coastal / West,Central Coast / Valley
4.7159,9.0,6.402298850574713,0.9885057471264368,529.0,3.0402298850574714,37.68,-120.97,1.637,0.15439856373429084,2.10586011342155,32.869823,Upper-middle income,Newer,Coastal / West,Central Coast / Valley
3.1848,27.0,5.579387186629527,1.0612813370473535,1806.0,2.5153203342618387,37.68,-120.98,1.128,0.1902146779830254,2.218161683277962,22.229904000000012,Middle income,Established,Coastal / West,Central Coast / Valley
2.2336,28.0,5.298217179902755,1.0486223662884928,1595.0,2.5850891410048624,37.68,-120.99,1.127,0.19791985316610586,2.049529780564263,15.61286399999999,Lower income,Established,Coastal / West,Central Coast / Valley
2.1518,16.0,4.896551724137931,1.0689655172413792,307.0,2.646551724137931,37.67,-120.99,1.074,0.2183098591549296,1.8501628664495113,15.04108199999999,Lower income,Established,Coastal / West,Central Coast / Valley
3.65,13.0,4.44,0.9454545454545454,682.0,2.48,37.67,-120.98,1.555,0.21294021294021293,1.7903225806451615,25.477000000000015,Upper-middle income,Newer,Coastal / West,Central Coast / Valley
3.3368,16.0,4.946428571428571,1.0615079365079363,1370.0,2.7182539682539684,37.68,-120.97,1.212,0.21460088247091855,1.8197080291970802,23.257495999999996,Middle income,Established,Coastal / West,Central Coast / Valley
2.166,18.0,4.802059496567506,1.1510297482837528,2203.0,2.5205949656750573,37.68,-120.98,1.186,0.2396950202525613,1.9051293690422153,15.118680000000008,Lower income,Established,Coastal / West,Central Coast / Valley
4.3851,16.0,5.531365313653136,0.922509225092251,1292.0,4.767527675276753,37.67,-120.97,1.173,0.1667778519012675,1.1602167182662537,30.564147,Upper-middle income,Established,Coastal / West,Central Coast / Valley
2.9219,17.0,4.457875457875458,0.935897435897436,1558.0,2.8534798534798536,37.67,-120.96,1.143,0.20994248151191455,1.5622593068035944,20.33642399999998,Middle income,Established,Coastal / West,Central Coast / Valley
4.2969,18.0,6.554545454545455,1.040909090909091,538.0,2.4454545454545453,37.67,-120.96,1.632,0.15880721220527047,2.680297397769517,29.906423999999973,Upper-middle income,Established,Coastal / West,Central Coast / Valley
2.4,31.0,5.605442176870748,0.9965986394557824,792.0,2.693877551020408,37.67,-120.97,1.215,0.17779126213592236,2.080808080808081,16.727999999999998,Lower income,Older,Coastal / West,Central Coast / Valley
3.1286,19.0,5.23607427055703,1.0424403183023874,799.0,2.119363395225464,37.66,-120.97,1.375,0.19908814589665655,2.470588235294118,21.806341999999997,Middle income,Established,Coastal / West,Central Coast / Valley
3.8542,15.0,5.725806451612903,1.0,1296.0,2.986175115207373,37.66,-120.96,1.452,0.17464788732394368,1.9174382716049383,26.825231999999975,Upper-middle income,Newer,Coastal / West,Central Coast / Valley
3.5395,24.0,5.140350877192983,1.0315789473684212,1448.0,2.5403508771929824,37.66,-120.97,1.279,0.2006825938566553,2.0234806629834257,24.670314999999995,Upper-middle income,Established,Coastal / West,Central Coast / Valley
2.0227,21.0,4.791666666666667,1.0972222222222223,1260.0,2.1875,37.66,-120.97,1.798,0.2289855072463768,2.1904761904761907,14.098218999999997,Lower income,Established,Coastal / West,Central Coast / Valley
4.5208,33.0,5.502808988764045,0.9606741573033708,984.0,2.764044943820225,37.66,-120.98,1.142,0.17457886676875958,1.9908536585365852,31.555184000000022,Upper-middle income,Older,Coastal / West,Central Coast / Valley
2.6346,40.0,5.06218487394958,1.035294117647059,1423.0,2.391596638655462,37.66,-120.98,1.006,0.20451527224435595,2.1166549543218554,18.38950800000001,Middle income,Older,Coastal / West,Central Coast / Valley
2.5,36.0,5.506666666666667,1.1133333333333333,432.0,2.88,37.65,-120.98,1.031,0.20217917675544791,1.9120370370370372,17.45000000000001,Lower income,Older,Coastal / West,Central Coast / Valley
0.9336,10.0,3.662745098039216,1.0196078431372548,401.0,1.572549019607843,37.66,-120.98,1.271,0.2783725910064239,2.329177057356609,6.516528000000004,Lower income,Newer,Coastal / West,Central Coast / Valley
2.7621,33.0,4.745033112582782,0.9867549668874172,824.0,2.728476821192053,37.67,-120.98,1.091,0.2079553384508025,1.7390776699029125,19.279458000000012,Middle income,Older,Coastal / West,Central Coast / Valley
1.8315,28.0,4.510204081632653,1.0790816326530612,1066.0,2.7193877551020407,37.67,-120.99,0.905,0.23925339366515835,1.6585365853658538,12.80218499999999,Lower income,Established,Coastal / West,Central Coast / Valley
1.933,30.0,4.295,0.9875,914.0,2.285,37.66,-120.99,1.07,0.22991850989522702,1.8796498905908094,13.51166999999999,Lower income,Established,Coastal / West,Central Coast / Valley
2.5938,39.0,5.788079470198675,1.0894039735099337,831.0,2.751655629139073,37.66,-120.99,1.356,0.18821510297482835,2.1034897713598073,18.130661999999987,Middle income,Older,Coastal / West,Central Coast / Valley
2.9137,46.0,4.915730337078652,0.9747191011235956,754.0,2.1179775280898876,37.66,-120.99,1.06,0.1982857142857143,2.320954907161804,20.366762999999985,Middle income,Historic,Coastal / West,Central Coast / Valley
2.1487,44.0,4.944444444444445,1.0815972222222223,1408.0,2.4444444444444446,37.65,-120.99,0.866,0.21875,2.0227272727272725,15.019412999999988,Lower income,Older,Coastal / West,Central Coast / Valley
2.5089,52.0,4.989730423620026,1.030808729139923,1768.0,2.269576379974326,37.65,-121.0,1.19,0.20658605608438385,2.198529411764706,17.5623,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.5148,27.0,5.073496659242761,1.066815144766147,995.0,2.216035634743875,37.67,-121.0,1.102,0.21027216856892011,2.2894472361809046,17.6036,Lower income,Established,Coastal / West,Bay Area / Northern Coast
3.0721,37.0,5.579775280898876,1.0314606741573034,1072.0,2.4089887640449437,37.67,-121.01,1.081,0.18485702778896496,2.316231343283582,21.535421000000014,Middle income,Older,Coastal / West,Bay Area / Northern Coast
4.5,36.0,6.332185886402754,1.0550774526678142,1366.0,2.351118760757315,37.66,-121.01,1.514,0.16662136450122317,2.6932650073206443,31.545000000000023,Upper-middle income,Older,Coastal / West,Bay Area / Northern Coast
3.2632,43.0,5.613744075829384,0.9786729857819904,944.0,2.2369668246445498,37.66,-121.0,1.381,0.17433516251582942,2.5095338983050848,22.842399999999998,Middle income,Older,Coastal / West,Bay Area / Northern Coast
3.9844,43.0,5.961988304093567,0.9678362573099416,875.0,2.5584795321637426,37.66,-121.0,1.52,0.16233447768513978,2.3302857142857145,27.8908,Upper-middle income,Older,Coastal / West,Bay Area / Northern Coast
2.1969,47.0,5.767676767676767,1.1245791245791246,570.0,1.9191919191919191,37.65,-121.01,1.494,0.19497956800934035,3.0052631578947366,15.40026900000001,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.6722,32.0,5.339189189189189,1.077027027027027,1916.0,2.5891891891891894,37.67,-121.02,1.115,0.20172108327005822,2.062108559498956,18.75884399999999,Middle income,Older,Coastal / West,Bay Area / Northern Coast
3.1857,24.0,4.90249433106576,1.0408163265306123,1468.0,3.328798185941043,37.67,-121.03,0.983,0.21230342275670677,1.4727520435967303,22.395471000000004,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.1528,31.0,4.457286432160804,1.0904522613065326,614.0,3.085427135678392,37.66,-121.03,0.755,0.24464487034949267,1.4446254071661235,15.134184000000003,Lower income,Older,Coastal / West,Bay Area / Northern Coast
3.1568,36.0,5.109649122807017,0.9371345029239766,1688.0,2.4678362573099415,37.66,-121.02,1.099,0.18340486409155937,2.0704976303317535,22.16073599999999,Middle income,Older,Coastal / West,Bay Area / Northern Coast
1.6078,28.0,4.2514792899408285,1.183431952662722,806.0,2.3846153846153846,37.66,-121.02,1.25,0.2783576896311761,1.78287841191067,11.286755999999993,Lower income,Established,Coastal / West,Bay Area / Northern Coast
3.0645,20.0,5.21578947368421,1.087719298245614,1996.0,3.501754385964912,37.65,-121.02,1.06,0.20854355869492097,1.4894789579158316,21.512789999999985,Middle income,Established,Coastal / West,Bay Area / Northern Coast
3.148,22.0,5.170542635658915,1.0,1520.0,3.9276485788113695,37.64,-121.03,1.023,0.19340329835082457,1.3164473684210527,22.130440000000004,Middle income,Established,Coastal / West,Bay Area / Northern Coast
3.0398,5.0,5.054385964912281,1.024561403508772,1490.0,2.6140350877192984,37.63,-121.03,1.2,0.20270739326622703,1.9335570469798657,21.369794000000002,Middle income,Newer,Coastal / West,Bay Area / Northern Coast
3.3516,33.0,6.913461538461538,1.1394230769230769,569.0,2.735576923076923,37.64,-121.05,1.5,0.16481223922114047,2.5272407732864677,23.62877999999999,Middle income,Older,Coastal / West,Bay Area / Northern Coast
3.4125,37.0,5.2944162436548226,0.9949238578680204,555.0,2.817258883248731,37.62,-121.05,1.25,0.18791946308724833,1.8792792792792794,24.05812499999999,Middle income,Older,Coastal / West,Bay Area / Northern Coast
2.1036,42.0,5.059859154929577,1.0809859154929575,1035.0,3.6443661971830985,37.64,-121.02,0.883,0.2136395267919276,1.3884057971014492,14.767271999999993,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.564,35.0,4.519886363636363,1.0340909090909092,1290.0,3.664772727272727,37.63,-121.02,0.818,0.2287869264613451,1.2333333333333334,10.979279999999994,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.5363,30.0,4.505235602094241,1.044502617801047,1878.0,4.9162303664921465,37.62,-121.02,0.839,0.23184195235328295,0.9164004259850905,17.80482599999999,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.7104,33.0,4.2091690544412605,1.0601719197707735,1318.0,3.77650429799427,37.61,-121.02,0.59,0.2518720217835262,1.1145675265553867,12.007007999999992,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.8194,43.0,4.665413533834586,0.9022556390977444,612.0,2.300751879699248,37.62,-121.03,0.813,0.19339242546333604,2.0277777777777777,19.820382000000002,Middle income,Older,Coastal / West,Bay Area / Northern Coast
2.5313,46.0,4.816115702479339,1.0495867768595042,1210.0,2.5,37.62,-121.03,0.777,0.21793221793221795,1.9264462809917355,17.795039000000003,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.6731,14.0,4.741322314049587,1.062809917355372,4722.0,3.902479338842975,37.62,-121.02,0.958,0.2241589681017954,1.2149512918254977,11.745161999999993,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
1.3036,52.0,9.136363636363637,1.5909090909090908,74.0,3.363636363636364,37.64,-121.01,0.75,0.17412935323383083,2.716216216216216,9.138236000000008,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.9013,36.0,4.232905982905983,1.0833333333333333,1998.0,4.269230769230769,37.64,-121.01,0.699,0.2559313478041393,0.9914914914914915,13.328113000000009,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.0217,33.0,3.609375,1.078125,598.0,3.1145833333333335,37.64,-121.01,0.813,0.2987012987012987,1.1588628762541806,7.162117000000006,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.2902,43.0,3.3085106382978724,1.0106382978723405,293.0,3.117021276595745,37.64,-121.0,0.675,0.3054662379421222,1.0614334470989761,9.0314,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.7538,41.0,4.376731301939058,1.0664819944598338,881.0,2.440443213296399,37.64,-120.99,0.996,0.2436708860759494,1.793416572077185,19.249061999999984,Middle income,Older,Coastal / West,Central Coast / Valley
1.8162,50.0,3.5025641025641026,0.9692307692307692,459.0,2.353846153846154,37.64,-120.99,0.7,0.2767203513909224,1.4880174291938997,12.695237999999991,Lower income,Historic,Coastal / West,Central Coast / Valley
0.6825,17.0,2.372549019607843,0.9901960784313726,198.0,0.9705882352941176,37.65,-121.0,1.875,0.41735537190082644,2.4444444444444446,4.7775,Lower income,Established,Coastal / West,Bay Area / Northern Coast
0.4999,52.0,2.870967741935484,0.8548387096774194,152.0,2.4516129032258065,37.65,-121.01,0.825,0.29775280898876405,1.1710526315789473,3.5042990000000027,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
0.9573,19.0,2.951219512195122,1.0,658.0,16.048780487804876,37.64,-121.0,1.625,0.33884297520661155,0.1838905775075988,6.7011,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.1875,52.0,3.3544303797468356,1.120253164556962,325.0,2.0569620253164556,37.64,-121.0,0.906,0.3339622641509434,1.630769230769231,8.3125,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
3.9886,16.0,5.469613259668508,0.988950276243094,1776.0,2.453038674033149,37.65,-120.97,1.375,0.18080808080808083,2.2297297297297294,27.800541999999997,Upper-middle income,Established,Coastal / West,Central Coast / Valley
2.7917,41.0,4.732258064516129,1.0580645161290323,673.0,2.170967741935484,37.64,-120.96,0.907,0.22358554873892297,2.1797919762258546,19.430231999999982,Middle income,Older,Coastal / West,Central Coast / Valley
2.0833,42.0,4.914583333333334,1.05,1131.0,2.35625,37.64,-120.97,0.955,0.21364985163204747,2.085764809902741,14.520600999999997,Lower income,Older,Coastal / West,Central Coast / Valley
7.3841,40.0,6.698412698412699,1.0,158.0,2.507936507936508,37.65,-120.98,1.722,0.14928909952606634,2.670886075949367,51.54101800000003,High income,Older,Coastal / West,Central Coast / Valley
3.1397,45.0,5.744744744744745,1.006006006006006,839.0,2.5195195195195197,37.64,-120.98,1.107,0.1751176163094616,2.280095351609058,21.915106000000012,Middle income,Older,Coastal / West,Central Coast / Valley
2.1458,40.0,5.562111801242236,1.1149068322981366,679.0,2.108695652173913,37.64,-120.98,1.303,0.2004466778336125,2.637702503681885,14.977684000000009,Lower income,Older,Coastal / West,Central Coast / Valley
2.9783,19.0,5.093514328808446,1.009049773755656,2426.0,3.659125188536953,37.66,-120.9,0.825,0.1981048267693219,1.3920032976092334,20.550270000000015,Middle income,Established,Coastal / West,Central Coast / Valley
2.6523,36.0,5.689655172413793,1.0991379310344829,720.0,3.103448275862069,37.66,-120.91,0.763,0.1931818181818182,1.8333333333333333,18.32739299999999,Middle income,Older,Coastal / West,Central Coast / Valley
1.6767,26.0,5.720779220779221,1.3571428571428572,855.0,2.7759740259740258,37.64,-120.9,0.813,0.23723041997729852,2.0608187134502924,11.56923000000001,Lower income,Established,Coastal / West,Central Coast / Valley
3.0577,13.0,6.056085918854415,1.1670644391408114,3033.0,3.619331742243437,37.65,-120.94,1.19,0.19270935960591132,1.673260797889878,21.220437999999994,Middle income,Newer,Coastal / West,Central Coast / Valley
4.25,1.0,20.125,2.9285714285714284,402.0,3.5892857142857144,37.65,-120.93,1.892,0.14551907719609583,5.606965174129353,29.45250000000003,Upper-middle income,Newer,Coastal / West,Central Coast / Valley
1.3696,23.0,3.9147286821705425,0.9612403100775194,163.0,1.2635658914728682,37.65,-120.92,2.75,0.24554455445544557,3.098159509202454,9.477632000000002,Lower income,Established,Coastal / West,Central Coast / Valley
2.6964,14.0,4.718693284936479,1.015426497277677,3221.0,2.922867513611615,37.65,-120.95,1.07,0.2151923076923077,1.6144054641415708,18.73998000000001,Middle income,Newer,Coastal / West,Central Coast / Valley
2.4485,34.0,5.214723926380368,0.9969325153374232,972.0,2.98159509202454,37.65,-120.96,0.955,0.19117647058823528,1.7489711934156378,17.041559999999986,Lower income,Older,Coastal / West,Central Coast / Valley
2.7209,32.0,5.090510948905109,1.0802919708029195,1957.0,2.856934306569343,37.64,-120.95,0.883,0.21221680527674217,1.7818088911599386,18.910255000000006,Middle income,Older,Coastal / West,Central Coast / Valley
1.425,43.0,4.066666666666666,0.8666666666666667,176.0,2.933333333333333,37.63,-120.94,0.694,0.21311475409836067,1.3863636363636365,9.889499999999996,Lower income,Older,Coastal / West,Central Coast / Valley
1.7679,39.0,5.0,0.8888888888888888,22.0,2.4444444444444446,37.63,-120.92,4.5,0.17777777777777776,2.0454545454545454,12.233868000000003,Lower income,Older,Coastal / West,Central Coast / Valley
3.625,36.0,4.285714285714286,0.8571428571428571,51.0,3.642857142857143,37.64,-120.96,0.675,0.19999999999999998,1.1764705882352942,25.229999999999976,Upper-middle income,Older,Coastal / West,Central Coast / Valley
1.6952,39.0,4.076323987538941,1.026479750778816,2052.0,3.196261682242991,37.64,-120.98,0.65,0.2518150554069545,1.2753411306042883,11.832496000000008,Lower income,Older,Coastal / West,Central Coast / Valley
1.7054,39.0,3.900826446280992,1.0033057851239668,2047.0,3.3834710743801653,37.63,-120.97,0.588,0.25720338983050844,1.1529066927210554,11.886637999999998,Lower income,Older,Coastal / West,Central Coast / Valley
1.75,31.0,3.257575757575758,0.9393939393939394,192.0,2.909090909090909,37.63,-121.0,0.738,0.28837209302325584,1.1197916666666667,12.25,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.59,49.0,4.39186295503212,1.0706638115631693,1525.0,3.2655246252676657,37.63,-121.0,0.809,0.2437835202340322,1.3449180327868853,11.13,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.9643,41.0,4.6066666666666665,1.065,2122.0,3.536666666666666,37.63,-121.01,0.749,0.23118668596237338,1.3025447690857683,13.769743000000009,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.8167,35.0,3.9172413793103447,1.0344827586206895,622.0,4.289655172413793,37.62,-121.01,0.795,0.2640845070422535,0.9131832797427653,12.73506700000001,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.0885,35.0,4.812064965197216,1.1067285382830627,1687.0,3.91415313225058,37.62,-121.01,0.737,0.2299903567984571,1.2294013040901008,14.640385000000009,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.9206,26.0,4.097639484978541,1.0246781115879828,3010.0,3.2296137339055795,37.62,-120.98,0.813,0.25006546216286984,1.2687707641196013,13.405788000000008,Lower income,Established,Coastal / West,Central Coast / Valley
2.4792,21.0,3.752941176470588,1.411764705882353,276.0,3.247058823529412,37.63,-120.99,0.6,0.37617554858934177,1.1557971014492752,17.329607999999986,Lower income,Established,Coastal / West,Central Coast / Valley
1.0801,28.0,3.2296918767507004,1.1764705882352942,1043.0,2.92156862745098,37.62,-121.0,0.75,0.3642671292281006,1.1054650047938641,7.560700000000001,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.5515,37.0,3.9106796116504854,0.9805825242718448,1787.0,3.469902912621359,37.62,-120.99,0.541,0.25074478649453824,1.1270285394515949,10.844984999999992,Lower income,Older,Coastal / West,Central Coast / Valley
3.4703,5.0,5.649149922720247,1.0757341576506956,2316.0,3.579598145285935,37.61,-121.01,1.293,0.19042407660738714,1.5781519861830742,24.326803000000016,Middle income,Newer,Coastal / West,Bay Area / Northern Coast
2.273,36.0,4.8127272727272725,1.098181818181818,2045.0,3.7181818181818183,37.61,-121.0,0.629,0.22818284850774456,1.2943765281173594,15.911000000000001,Lower income,Older,Coastal / West,Bay Area / Northern Coast
